,filename,word,wordavg,percent_of_total,JSD,final_JSD,dt,period,vector,Pos,wordCount,doc_id,doc,subcorpus,wordCount_x,wordCount_y
186,6,day,0.0103199174406604,,0.05991654641655937,,,04/09/2,,,,,,,10.0,
187,6,parent,0.001031991744066,0.0143540669856459,0.05884098746291138,,04/09/2008,04/09/2,1.0,NOUN,,M113e9,1.0,mainstream,1.0,3.0
188,6,task,0.0092879256965944,,0.05683118246256911,,,04/09/2,,,,,,,9.0,
189,6,wearable,0.0092879256965944,,0.05683118246256911,,,04/09/2,,,,,,,9.0,
190,6,interface,0.0082559339525283,,0.05357092558014114,,,04/09/2,,,,,,,8.0,
191,6,level,0.0082559339525283,,0.05357092558014114,,,04/09/2,,,,,,,8.0,
192,6,screen,0.0082559339525283,,0.05357092558014114,,,04/09/2,,,,,,,8.0,
193,6,sound,0.0082559339525283,,0.05357092558014114,,,04/09/2,,,,,,,8.0,
194,6,space,0.0082559339525283,,0.05357092558014114,,,04/09/2,,,,,,,8.0,
195,6,time,0.0082559339525283,,0.05357092558014114,,,04/09/2,,,,,,,8.0,
196,6,app,0.0072239422084623,,0.05010164085171635,,,04/09/2,,,,,,,7.0,
197,6,bracelet,0.0072239422084623,,0.05010164085171635,,,04/09/2,,,,,,,7.0,
198,6,massage,0.0072239422084623,,0.05010164085171635,,,04/09/2,,,,,,,7.0,
199,6,pillow,0.0072239422084623,,0.05010164085171635,,,04/09/2,,,,,,,7.0,
200,6,portable,0.0072239422084623,,0.05010164085171635,,,04/09/2,,,,,,,7.0,
201,6,surface,0.0072239422084623,,0.05010164085171635,,,04/09/2,,,,,,,7.0,
202,6,wrist,0.0072239422084623,,0.05010164085171635,,,04/09/2,,,,,,,7.0,
203,6,interactive,0.0061919504643962,,0.046376437184911745,,,04/09/2,,,,,,,6.0,
204,6,posture,0.0061919504643962,,0.046376437184911745,,,04/09/2,,,,,,,6.0,
205,6,tangible,0.0061919504643962,,0.046376437184911745,,,04/09/2,,,,,,,6.0,
