word,Pos_x,wordCount_x,dt,doc_id,doc,subcorpus,percent_of_total,Pos_y,avg_freq,wordCount_y,prevalence,wordavg
technology,NOUN,2,01/06/2018,M168c2,26,mainstream,0.007017543859649123,NOUN,0.011232131491440228,60,0.6,0.002413127413127413
term,NOUN,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,NOUN,0.0041522501717886785,21,0.21,0.0008445945945945946
therapy,NOUN,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,NOUN,0.018281780967916404,18,0.18,0.0007239382239382239
thing,NOUN,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,NOUN,0.00698162066312962,44,0.44,0.0017696267696267697
time,NOUN,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,NOUN,0.010429473342395544,162,1.62,0.0065154440154440154
traditional,ADJ,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,ADJ,0.004087785265643563,9,0.09,0.00036196911196911195
treatment,NOUN,7,01/06/2018,M168c2,26,mainstream,0.02456140350877193,NOUN,0.012384347914878443,70,0.7,0.002815315315315315
trial,NOUN,8,01/06/2018,M168c2,26,mainstream,0.028070175438596492,NOUN,0.008872616998671373,53,0.53,0.0021315958815958814
tumour,NOUN,2,01/06/2018,M168c2,26,mainstream,0.007017543859649123,NOUN,0.006921556765476911,4,0.04,0.00016087516087516087
type,NOUN,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,NOUN,0.00479760669158647,15,0.15,0.0006032818532818533
unit,NOUN,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,NOUN,0.0038183136087072285,7,0.07,0.00028153153153153153
use,NOUN,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,NOUN,0.007931653637452556,59,0.59,0.002372908622908623
variable,NOUN,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,NOUN,0.004511738906088751,4,0.04,0.00016087516087516087
version,NOUN,4,01/06/2018,M168c2,26,mainstream,0.014035087719298246,NOUN,0.005165064471190811,15,0.15,0.0006032818532818533
way,NOUN,2,01/06/2018,M168c2,26,mainstream,0.007017543859649123,NOUN,0.006588796369115748,68,0.68,0.0027348777348777348
week,NOUN,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,NOUN,0.007191292237069677,48,0.48,0.0019305019305019305
well,ADJ,2,01/06/2018,M168c2,26,mainstream,0.007017543859649123,NOUN,0.004183458922199066,25,0.25,0.0010054697554697555
year,NOUN,1,01/06/2018,M168c2,26,mainstream,0.0035087719298245615,NOUN,0.01276286420907823,191,1.91,0.007681788931788932
acute,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.00394751241727417,3,0.03,0.00012065637065637066
adult,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.004180117830743571,3,0.03,0.00012065637065637066
advantage,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.002849892160437989,6,0.06,0.00024131274131274132
age,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.007863287349881475,14,0.14,0.0005630630630630631
author,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.004908352590410165,15,0.15,0.0006032818532818533
available,ADJ,2,02/09/2019,M1f98b,27,mainstream,0.012658227848101266,ADJ,0.006473666693108407,21,0.21,0.0008445945945945946
beginning,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.0033125358013320902,4,0.04,0.00016087516087516087
biotech,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.00526291152572115,14,0.14,0.0005630630630630631
bloodstream,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006329113924050633,1,0.01,4.021879021879022e-05
body,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.005902044655315168,30,0.3,0.0012065637065637065
bone,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006329113924050633,1,0.01,4.021879021879022e-05
cancer,NOUN,5,02/09/2019,M1f98b,27,mainstream,0.03164556962025317,NOUN,0.01694891277824259,80,0.8,0.0032175032175032173
care,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.0048460557265947125,18,0.18,0.0007239382239382239
cart,NOUN,7,02/09/2019,M1f98b,27,mainstream,0.04430379746835443,NOUN,0.034432600488563184,14,0.14,0.0005630630630630631
cause,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.005033774817052496,12,0.12,0.00048262548262548264
cell,NOUN,6,02/09/2019,M1f98b,27,mainstream,0.0379746835443038,NOUN,0.01305044208700983,29,0.29,0.0011663449163449163
chemotherapy,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.015297847412070112,11,0.11,0.0004424066924066924
child,NOUN,2,02/09/2019,M1f98b,27,mainstream,0.012658227848101266,NOUN,0.01683827913236771,67,0.67,0.0026946589446589448
class,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.004100597910204291,3,0.03,0.00012065637065637066
clinical,ADJ,3,02/09/2019,M1f98b,27,mainstream,0.0189873417721519,ADJ,0.006715366555307064,24,0.24,0.0009652509652509653
common,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.004476562060013885,13,0.13,0.0005228442728442728
cytokine,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.006329113924050633,1,0.01,4.021879021879022e-05
death,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.018809146928500386,60,0.6,0.002413127413127413
disease,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.009837106816361461,65,0.65,0.0026142213642213643
doctor,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.01008117483485026,62,0.62,0.0024935649935649935
earlystage,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.0060381201804161205,2,0.02,8.043758043758043e-05
energy,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.004374773225084179,12,0.12,0.00048262548262548264
example,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.005008584372497896,37,0.37,0.001488095238095238
excellent,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.01021315291721228,3,0.03,0.00012065637065637066
expansion,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.003446630526422984,8,0.08,0.00032175032175032174
experimental,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.005353453155088646,6,0.06,0.00024131274131274132
fantastic,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.004246808044276399,2,0.02,8.043758043758043e-05
father,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006163451226803301,8,0.08,0.00032175032175032174
fever,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.005186496103964588,5,0.05,0.00020109395109395108
few,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.005365981004100965,53,0.53,0.0021315958815958814
first,ADJ,2,02/09/2019,M1f98b,27,mainstream,0.012658227848101266,ADJ,0.008654419278606301,83,0.83,0.003338159588159588
fourth,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.0057185200683474565,3,0.03,0.00012065637065637066
free,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.004884752813644901,26,0.26,0.0010456885456885457
frequent,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.0037444473719833522,3,0.03,0.00012065637065637066
friend,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.00473194103722107,8,0.08,0.00032175032175032174
full,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.005267585214902016,28,0.28,0.0011261261261261261
group,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.008251166180017104,94,0.94,0.0037805662805662807
half,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.007959746817946593,10,0.1,0.00040218790218790216
high,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.0052890838805564845,45,0.45,0.00180984555984556
immune,ADJ,5,02/09/2019,M1f98b,27,mainstream,0.03164556962025317,ADJ,0.008334560103841085,17,0.17,0.0006837194337194337
incurable,ADJ,2,02/09/2019,M1f98b,27,mainstream,0.012658227848101266,ADJ,0.012658227848101266,2,0.02,8.043758043758043e-05
intensive,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.0045344199757239466,2,0.02,8.043758043758043e-05
lab,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.005237117521735702,12,0.12,0.00048262548262548264
last,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.007997544462824415,66,0.66,0.0026544401544401543
lead,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.004321931864209835,7,0.07,0.00028153153153153153
leukaemia,NOUN,3,02/09/2019,M1f98b,27,mainstream,0.0189873417721519,NOUN,0.0189873417721519,3,0.03,0.00012065637065637066
long,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.005312175257550386,21,0.21,0.0008445945945945946
lovely,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.006005466052934408,2,0.02,8.043758043758043e-05
lymphoblastic,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.006329113924050633,1,0.01,4.021879021879022e-05
market,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.00832309813718385,45,0.45,0.00180984555984556
marrow,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006329113924050633,1,0.01,4.021879021879022e-05
medicine,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.009743618766406455,48,0.48,0.0019305019305019305
month,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.007320490142235318,51,0.51,0.002051158301158301
new,ADJ,3,02/09/2019,M1f98b,27,mainstream,0.0189873417721519,ADJ,0.011556071826530062,168,1.68,0.006756756756756757
next,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.005129222149749431,24,0.24,0.0009652509652509653
night,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.004922675722156047,6,0.06,0.00024131274131274132
normal,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.004861535862506483,12,0.12,0.00048262548262548264
option,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.0036747921188299655,9,0.09,0.00036196911196911195
other,ADJ,2,02/09/2019,M1f98b,27,mainstream,0.012658227848101266,NOUN,0.009793765738494659,174,1.74,0.006998069498069498
overdrive,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.006329113924050633,1,0.01,4.021879021879022e-05
paediatric,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.006329113924050633,1,0.01,4.021879021879022e-05
park,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.00425644611530674,4,0.04,0.00016087516087516087
patient,NOUN,7,02/09/2019,M1f98b,27,mainstream,0.04430379746835443,NOUN,0.01531851724452471,107,1.07,0.004303410553410553
people,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.012459124646063045,165,1.65,0.006636100386100386
persistence,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006329113924050633,1,0.01,4.021879021879022e-05
personalised,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.01204029660699573,4,0.04,0.00016087516087516087
power,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.00594200108426947,31,0.31,0.0012467824967824967
product,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.009550244839544282,48,0.48,0.0019305019305019305
profile,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006498419374892531,3,0.03,0.00012065637065637066
promising,ADJ,2,02/09/2019,M1f98b,27,mainstream,0.012658227848101266,ADJ,0.005629866631273954,4,0.04,0.00016087516087516087
radiotherapy,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006329113924050633,1,0.01,4.021879021879022e-05
rate,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006121129437444148,29,0.29,0.0011663449163449163
recurrence,NOUN,2,02/09/2019,M1f98b,27,mainstream,0.012658227848101266,NOUN,0.012658227848101266,2,0.02,8.043758043758043e-05
release,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.003209956654580131,4,0.04,0.00016087516087516087
remission,NOUN,2,02/09/2019,M1f98b,27,mainstream,0.012658227848101266,NOUN,0.007309506080913378,3,0.03,0.00012065637065637066
researcher,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.007604675908355522,30,0.3,0.0012065637065637065
respect,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006898977664205971,6,0.06,0.00024131274131274132
result,NOUN,3,02/09/2019,M1f98b,27,mainstream,0.0189873417721519,NOUN,0.0073109937541706435,37,0.37,0.001488095238095238
safety,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.008305754933873344,27,0.27,0.001085907335907336
same,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.007241081978318637,42,0.42,0.0016891891891891893
scooter,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006329113924050633,1,0.01,4.021879021879022e-05
serious,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.0059824333819543515,18,0.18,0.0007239382239382239
sideeffect,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.004142929792878835,3,0.03,0.00012065637065637066
spinout,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.006329113924050633,2,0.02,8.043758043758043e-05
strong,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.004347119884833795,25,0.25,0.0010054697554697555
study,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.016973085382318603,98,0.98,0.003941441441441441
superior,ADJ,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,ADJ,0.006329113924050633,1,0.01,4.021879021879022e-05
syndrome,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.007449802476936486,6,0.06,0.00024131274131274132
system,NOUN,2,02/09/2019,M1f98b,27,mainstream,0.012658227848101266,NOUN,0.008486609998257472,60,0.6,0.002413127413127413
therapy,NOUN,5,02/09/2019,M1f98b,27,mainstream,0.03164556962025317,NOUN,0.018281780967916404,18,0.18,0.0007239382239382239
time,NOUN,2,02/09/2019,M1f98b,27,mainstream,0.012658227848101266,NOUN,0.010429473342395544,162,1.62,0.0065154440154440154
transplant,NOUN,1,02/09/2019,M1f98b,27,mainstream,0.006329113924050633,NOUN,0.005125341275750806,3,0.03,0.00012065637065637066
treatment,NOUN,7,02/09/2019,M1f98b,27,mainstream,0.04430379746835443,NOUN,0.012384347914878443,70,0.7,0.002815315315315315
trial,NOUN,3,02/09/2019,M1f98b,27,mainstream,0.0189873417721519,NOUN,0.008872616998671373,53,0.53,0.0021315958815958814
year,NOUN,4,02/09/2019,M1f98b,27,mainstream,0.02531645569620253,NOUN,0.01276286420907823,191,1.91,0.007681788931788932
More,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.0031391255534105487,12,0.12,0.00048262548262548264
alive,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.006555683982961964,3,0.03,0.00012065637065637066
approach,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.004443689626364675,13,0.13,0.0005228442728442728
astrazeneca,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.005747126436781609,1,0.01,4.021879021879022e-05
bad,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.004140980831585212,26,0.26,0.0010456885456885457
biopsy,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.005747126436781609,1,0.01,4.021879021879022e-05
cancer,NOUN,10,02/06/2019,M0d8d4,28,mainstream,0.05747126436781609,NOUN,0.01694891277824259,80,0.8,0.0032175032175032173
cell,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.01305044208700983,29,0.29,0.0011663449163449163
cent,NOUN,4,02/06/2019,M0d8d4,28,mainstream,0.022988505747126436,NOUN,0.01126630259554022,67,0.67,0.0026946589446589448
chemotherapy,NOUN,2,02/06/2019,M0d8d4,28,mainstream,0.011494252873563218,NOUN,0.015297847412070112,11,0.11,0.0004424066924066924
chief,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.004006465775026036,29,0.29,0.0011663449163449163
chronic,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.006501545250851032,13,0.13,0.0005228442728442728
clinical,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.006715366555307064,24,0.24,0.0009652509652509653
company,NOUN,2,02/06/2019,M0d8d4,28,mainstream,0.011494252873563218,NOUN,0.014313784179066065,172,1.72,0.006917631917631918
competitor,NOUN,2,02/06/2019,M0d8d4,28,mainstream,0.011494252873563218,NOUN,0.00674578660298473,5,0.05,0.00020109395109395108
condition,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.00543179871306401,27,0.27,0.001085907335907336
cure,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.004645260639814313,6,0.06,0.00024131274131274132
datum,NOUN,2,02/06/2019,M0d8d4,28,mainstream,0.011494252873563218,NOUN,0.009050297459612385,60,0.6,0.002413127413127413
death,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.018809146928500386,60,0.6,0.002413127413127413
deterioration,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.005747126436781609,1,0.01,4.021879021879022e-05
diagnosis,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.00469453007690404,7,0.07,0.00028153153153153153
difference,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.007140912591201426,13,0.13,0.0005228442728442728
disease,NOUN,8,02/06/2019,M0d8d4,28,mainstream,0.04597701149425287,NOUN,0.009837106816361461,65,0.65,0.0026142213642213643
drug,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.019701152318121067,131,1.31,0.005268661518661518
drugmaker,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.003649740425060079,9,0.09,0.00036196911196911195
early,ADJ,2,02/06/2019,M0d8d4,28,mainstream,0.011494252873563218,ADJ,0.005501964266510088,32,0.32,0.001287001287001287
earlystage,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.0060381201804161205,2,0.02,8.043758043758043e-05
effective,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.006017740430779771,19,0.19,0.0007641570141570141
executive,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.005240445949318546,53,0.53,0.0021315958815958814
firstline,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.0046279491833030855,2,0.02,8.043758043758043e-05
form,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.004588195628478708,15,0.15,0.0006032818532818533
genetic,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.008583663303699873,23,0.23,0.0009250321750321751
giant,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.005975609908341751,13,0.13,0.0005228442728442728
global,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.008216350990435687,67,0.67,0.0026946589446589448
group,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.008251166180017104,94,0.94,0.0037805662805662807
headline,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.004022707438583124,7,0.07,0.00028153153153153153
high,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.0052890838805564845,45,0.45,0.00180984555984556
hope,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.0040250455353828185,12,0.12,0.00048262548262548264
huge,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.0039098570611098855,17,0.17,0.0006837194337194337
immunooncology,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.005747126436781609,1,0.01,4.021879021879022e-05
immunotherapy,NOUN,2,02/06/2019,M0d8d4,28,mainstream,0.011494252873563218,NOUN,0.018027828191167574,9,0.09,0.00036196911196911195
improvement,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.0059234988901613154,3,0.03,0.00012065637065637066
initial,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.0031260626579375957,7,0.07,0.00028153153153153153
interview,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.0068103353456364585,21,0.21,0.0008445945945945946
intractable,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.005832143100047609,2,0.02,8.043758043758043e-05
life,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.006521927112711151,50,0.5,0.002010939510939511
likelihood,NOUN,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,NOUN,0.003908759905761405,2,0.02,8.043758043758043e-05
liquid,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.005747126436781609,1,0.01,4.021879021879022e-05
little,ADJ,1,02/06/2019,M0d8d4,28,mainstream,0.005747126436781609,ADJ,0.005058686729108579,26,0.26,0.0010456885456885457
