word,Pos,avg_freq,wordCount,prevalence,wordavg
royalty,NOUN,0.0035156729235676604,2,0.02,8.043758043758043e-05
royaltyfree,NOUN,0.0031645569620253164,1,0.01,4.021879021879022e-05
rsum,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
rubber,NOUN,0.005780536670279502,2,0.02,8.043758043758043e-05
rubble,NOUN,0.004310344827586207,1,0.01,4.021879021879022e-05
rubella,NOUN,0.0045885377626149765,4,0.04,0.00016087516087516087
rucksack,NOUN,0.0026041666666666665,1,0.01,4.021879021879022e-05
rule,NOUN,0.004766636536434748,13,0.13,0.0005228442728442728
ruling,NOUN,0.005842888995062908,3,0.03,0.00012065637065637066
rumour,NOUN,0.002922143921940642,2,0.02,8.043758043758043e-05
run,NOUN,0.009345794392523364,1,0.01,4.021879021879022e-05
rural,ADJ,0.003029554078755662,3,0.03,0.00012065637065637066
russian,ADJ,0.0057582633224995405,8,0.08,0.00032175032175032174
ruthless,ADJ,0.001652892561983471,2,0.02,8.043758043758043e-05
s300,NOUN,0.002898550724637681,2,0.02,8.043758043758043e-05
sabotage,NOUN,0.002890173410404624,1,0.01,4.021879021879022e-05
saccharin,NOUN,0.005025125628140704,1,0.01,4.021879021879022e-05
safe,ADJ,0.00601780118043531,24,0.24,0.0009652509652509653
safebet,ADJ,0.003401360544217687,1,0.01,4.021879021879022e-05
safeguard,NOUN,0.004807692307692308,1,0.01,4.021879021879022e-05
safety,NOUN,0.008305754933873344,27,0.27,0.001085907335907336
said6,NOUN,0.002070393374741201,1,0.01,4.021879021879022e-05
sake,NOUN,0.002740290898185635,2,0.02,8.043758043758043e-05
salad,NOUN,0.0031446540880503146,1,0.01,4.021879021879022e-05
salary,NOUN,0.003401360544217687,1,0.01,4.021879021879022e-05
sale,NOUN,0.011147746900876419,58,0.58,0.0023326898326898327
salesman,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
salt,NOUN,0.009601081812035159,4,0.04,0.00016087516087516087
salute,NOUN,0.005291005291005291,1,0.01,4.021879021879022e-05
salvation,NOUN,0.021739130434782608,2,0.02,8.043758043758043e-05
same,ADJ,0.007241081978318637,42,0.42,0.0016891891891891893
sample,NOUN,0.007455355414093349,13,0.13,0.0005228442728442728
sanction,NOUN,0.0014492753623188406,1,0.01,4.021879021879022e-05
sand,NOUN,0.022727272727272728,1,0.01,4.021879021879022e-05
sane,ADJ,0.004310344827586207,1,0.01,4.021879021879022e-05
sanitary,ADJ,0.00196078431372549,1,0.01,4.021879021879022e-05
sardonic,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
satellite,NOUN,0.011504601840736295,2,0.02,8.043758043758043e-05
satin,NOUN,0.017543859649122806,1,0.01,4.021879021879022e-05
satisfaction,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
satisfactory,ADJ,0.006535947712418301,1,0.01,4.021879021879022e-05
sativa,NOUN,0.01440922190201729,5,0.05,0.00020109395109395108
saudi,ADJ,0.0028208744710860366,2,0.02,8.043758043758043e-05
saving,NOUN,0.004163159103084105,2,0.02,8.043758043758043e-05
saying,NOUN,0.008333333333333333,1,0.01,4.021879021879022e-05
scale,NOUN,0.00598220744913973,13,0.13,0.0005228442728442728
scandal,NOUN,0.0029198744817974945,4,0.04,0.00016087516087516087
scandinavian,ADJ,0.0033112582781456954,1,0.01,4.021879021879022e-05
scare,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
scared,ADJ,0.00904977375565611,2,0.02,8.043758043758043e-05
scathing,ADJ,0.00546448087431694,1,0.01,4.021879021879022e-05
scenario,NOUN,0.002509032517061421,2,0.02,8.043758043758043e-05
scene,NOUN,0.011635892267932317,5,0.05,0.00020109395109395108
sceptical,ADJ,0.0041841004184100415,1,0.01,4.021879021879022e-05
scepticism,NOUN,0.0038314176245210726,1,0.01,4.021879021879022e-05
scheme,NOUN,0.004781312835197168,11,0.11,0.0004424066924066924
schmoozing,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
school,NOUN,0.012745129515337466,23,0.23,0.0009250321750321751
science,NOUN,0.006202483483957941,27,0.27,0.001085907335907336
scientific,ADJ,0.005426677570715841,24,0.24,0.0009652509652509653
scientist,NOUN,0.007372597495109524,39,0.39,0.0015685328185328184
sclerosis,NOUN,0.0014641288433382138,1,0.01,4.021879021879022e-05
scoop,NOUN,0.005076142131979695,1,0.01,4.021879021879022e-05
scooter,NOUN,0.006329113924050633,1,0.01,4.021879021879022e-05
scope,NOUN,0.0020762868675393525,2,0.02,8.043758043758043e-05
score,NOUN,0.019230769230769232,1,0.01,4.021879021879022e-05
scratch,NOUN,0.0020920502092050207,1,0.01,4.021879021879022e-05
screen,NOUN,0.0028208744710860366,2,0.02,8.043758043758043e-05
screening,NOUN,0.0020762868675393525,2,0.02,8.043758043758043e-05
screensaver,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
script,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
scripture,NOUN,0.01282051282051282,1,0.01,4.021879021879022e-05
scriptwriter,NOUN,0.004545454545454545,1,0.01,4.021879021879022e-05
scrub,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
scrutiny,NOUN,0.002569617877901922,3,0.03,0.00012065637065637066
sculpture,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
sea,NOUN,0.012481471061120812,7,0.07,0.00028153153153153153
search,NOUN,0.004385558183026537,3,0.03,0.00012065637065637066
searle,NOUN,0.005025125628140704,1,0.01,4.021879021879022e-05
season,NOUN,0.011627906976744186,2,0.02,8.043758043758043e-05
seat,NOUN,0.0028407589811098584,3,0.03,0.00012065637065637066
second,NOUN,0.006940459634171769,27,0.27,0.001085907335907336
secondary,ADJ,0.005291005291005291,1,0.01,4.021879021879022e-05
secondhand,NOUN,0.052083333333333336,5,0.05,0.00020109395109395108
secondhome,ADJ,0.002320185614849188,1,0.01,4.021879021879022e-05
secondlarg,ADJ,0.0022061179120271045,2,0.02,8.043758043758043e-05
secret,NOUN,0.009905553341364065,14,0.14,0.0005630630630630631
secretary,NOUN,0.0024052375792787363,4,0.04,0.00016087516087516087
section,NOUN,0.003014793062563763,4,0.04,0.00016087516087516087
sector,NOUN,0.0056504202348692835,31,0.31,0.0012467824967824967
secure,ADJ,0.004480346435709527,2,0.02,8.043758043758043e-05
security,NOUN,0.004328460342717796,12,0.12,0.00048262548262548264
seed,NOUN,0.027367685013035322,28,0.28,0.0011261261261261261
select,ADJ,0.017543859649122806,1,0.01,4.021879021879022e-05
self,NOUN,0.043478260869565216,4,0.04,0.00016087516087516087
selfbelief,NOUN,0.005681818181818182,1,0.01,4.021879021879022e-05
selfdescribed,ADJ,0.0014064697609001407,1,0.01,4.021879021879022e-05
selfindulgence,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
selfish,ADJ,0.008333333333333333,1,0.01,4.021879021879022e-05
sell,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
seller,NOUN,0.002733628334014027,5,0.05,0.00020109395109395108
selling,NOUN,0.003401360544217687,1,0.01,4.021879021879022e-05
semester,NOUN,0.0045662100456621,1,0.01,4.021879021879022e-05
semicoherent,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
seminar,NOUN,0.00546448087431694,1,0.01,4.021879021879022e-05
senior,ADJ,0.002944652636555515,6,0.06,0.00024131274131274132
sense,NOUN,0.004585862423135041,21,0.21,0.0008445945945945946
sensible,ADJ,0.003853860539674058,2,0.02,8.043758043758043e-05
sensitive,ADJ,0.002881844380403458,1,0.01,4.021879021879022e-05
sensitivity,NOUN,0.0038464361741173013,2,0.02,8.043758043758043e-05
sentence,NOUN,0.007344769343882883,6,0.06,0.00024131274131274132
sentiment,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
separate,ADJ,0.0032290845843061344,6,0.06,0.00024131274131274132
sequence,NOUN,0.0024670688205858334,3,0.03,0.00012065637065637066
sequencing,NOUN,0.0023098252589724808,2,0.02,8.043758043758043e-05
sequestration,NOUN,0.005479452054794521,2,0.02,8.043758043758043e-05
serbian,ADJ,0.00964630225080386,3,0.03,0.00012065637065637066
sergeant,NOUN,0.0017874697000225914,2,0.02,8.043758043758043e-05
serial,ADJ,0.001957506798619013,3,0.03,0.00012065637065637066
series,NOUN,0.005541855228536716,10,0.1,0.00040218790218790216
serious,ADJ,0.0059824333819543515,18,0.18,0.0007239382239382239
seriousness,NOUN,0.003263346180873491,2,0.02,8.043758043758043e-05
sermonising,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
serological,ADJ,0.0020920502092050207,1,0.01,4.021879021879022e-05
serum,NOUN,0.005763688760806916,2,0.02,8.043758043758043e-05
service,NOUN,0.0040892736009005715,21,0.21,0.0008445945945945946
serviceman,NOUN,0.005025125628140704,1,0.01,4.021879021879022e-05
set,NOUN,0.005937864539818393,8,0.08,0.00032175032175032174
setting,NOUN,0.004350224938460233,2,0.02,8.043758043758043e-05
settlement,NOUN,0.002809103919505035,5,0.05,0.00020109395109395108
sevenfold,ADJ,0.0008264462809917355,1,0.01,4.021879021879022e-05
several,ADJ,0.007620673623281563,30,0.3,0.0012065637065637065
severe,ADJ,0.005959677743137955,14,0.14,0.0005630630630630631
severing,NOUN,0.0026041666666666665,1,0.01,4.021879021879022e-05
severity,NOUN,0.0025727488447608343,2,0.02,8.043758043758043e-05
sewage,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
sex,NOUN,0.0023096181938397995,4,0.04,0.00016087516087516087
sexual,ADJ,0.004837985160130526,6,0.06,0.00024131274131274132
shadow,NOUN,0.0020618516557116603,2,0.02,8.043758043758043e-05
shah,NOUN,0.008333333333333333,1,0.01,4.021879021879022e-05
shake,NOUN,0.0014104372355430183,1,0.01,4.021879021879022e-05
shakeup,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
shamanic,ADJ,0.010869565217391304,1,0.01,4.021879021879022e-05
shame,NOUN,0.003226178642431127,2,0.02,8.043758043758043e-05
shape,NOUN,0.0022582415906803694,2,0.02,8.043758043758043e-05
shard,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
share,NOUN,0.004341159482633365,8,0.08,0.00032175032175032174
shareholder,NOUN,0.0036163890843693798,2,0.02,8.043758043758043e-05
sharing,NOUN,0.005813953488372093,1,0.01,4.021879021879022e-05
sharp,ADJ,0.0033915336327505394,6,0.06,0.00024131274131274132
shed,NOUN,0.0032428355957767724,2,0.02,8.043758043758043e-05
sheer,ADJ,0.002113903412604711,2,0.02,8.043758043758043e-05
shell,NOUN,0.013003241531190458,7,0.07,0.00028153153153153153
shelling,NOUN,0.0014104372355430183,1,0.01,4.021879021879022e-05
shelter,NOUN,0.0038314176245210726,1,0.01,4.021879021879022e-05
shift,NOUN,0.0026946606837611547,4,0.04,0.00016087516087516087
shine,NOUN,0.005154639175257732,1,0.01,4.021879021879022e-05
shiny,ADJ,0.011139451919062113,3,0.03,0.00012065637065637066
ship,NOUN,0.0035456987222933453,2,0.02,8.043758043758043e-05
shipment,NOUN,0.006535947712418301,1,0.01,4.021879021879022e-05
shirt,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
shoe,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
shoot,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
shooter,NOUN,0.003303396550900492,3,0.03,0.00012065637065637066
shooting,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
shop,NOUN,0.013784146137087314,3,0.03,0.00012065637065637066
shopping,NOUN,0.0035934082908546947,3,0.03,0.00012065637065637066
short,ADJ,0.004314248584678308,17,0.17,0.0006837194337194337
shortage,NOUN,0.003976143141153081,2,0.02,8.043758043758043e-05
shortening,NOUN,0.02127659574468085,1,0.01,4.021879021879022e-05
shortfall,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
shortness,NOUN,0.002631578947368421,1,0.01,4.021879021879022e-05
shot,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
show,NOUN,0.015737078184626923,14,0.14,0.0005630630630630631
shrewd,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
shrug,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
shutdown,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
shy,ADJ,0.005291005291005291,1,0.01,4.021879021879022e-05
sick,ADJ,0.00400183465198945,3,0.03,0.00012065637065637066
side,NOUN,0.004790101002269652,21,0.21,0.0008445945945945946
sideeffect,NOUN,0.004142929792878835,3,0.03,0.00012065637065637066
sight,NOUN,0.0032413059464399176,2,0.02,8.043758043758043e-05
sign,NOUN,0.003157602872037741,11,0.11,0.0004424066924066924
signage,NOUN,0.004464285714285714,1,0.01,4.021879021879022e-05
signal,NOUN,0.005644192330260438,7,0.07,0.00028153153153153153
signature,NOUN,0.004310344827586207,1,0.01,4.021879021879022e-05
significance,NOUN,0.002976190476190476,1,0.01,4.021879021879022e-05
significant,ADJ,0.005856804479822001,20,0.2,0.0008043758043758043
silent,ADJ,0.01,1,0.01,4.021879021879022e-05
silly,ADJ,0.0031800440858258004,2,0.02,8.043758043758043e-05
silver,NOUN,0.006369426751592357,2,0.02,8.043758043758043e-05
silvery,ADJ,0.008620689655172414,1,0.01,4.021879021879022e-05
similar,ADJ,0.0029330455729563148,12,0.12,0.00048262548262548264
simple,ADJ,0.0039841228202839385,19,0.19,0.0007641570141570141
sincere,ADJ,0.002976190476190476,1,0.01,4.021879021879022e-05
sinecure,NOUN,0.009174311926605505,1,0.01,4.021879021879022e-05
sing,NOUN,0.005681818181818182,1,0.01,4.021879021879022e-05
singersongwriter,NOUN,0.005681818181818182,1,0.01,4.021879021879022e-05
single,NOUN,0.002707754360449574,9,0.09,0.00036196911196911195
singlepayer,NOUN,0.001349527665317139,1,0.01,4.021879021879022e-05
singular,ADJ,0.002976190476190476,1,0.01,4.021879021879022e-05
sink,NOUN,0.004975124378109453,1,0.01,4.021879021879022e-05
sir,NOUN,0.0014492753623188406,1,0.01,4.021879021879022e-05
sirree,NOUN,0.004524886877828055,1,0.01,4.021879021879022e-05
sister,NOUN,0.0058823529411764705,1,0.01,4.021879021879022e-05
sisterinlaw,NOUN,0.0026595744680851063,1,0.01,4.021879021879022e-05
site,NOUN,0.004493899447959227,7,0.07,0.00028153153153153153
situation,NOUN,0.00687243058446114,14,0.14,0.0005630630630630631
sixfoot,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
sixth,ADJ,0.0076455026455026455,2,0.02,8.043758043758043e-05
sixweek,ADJ,0.0036900369003690036,1,0.01,4.021879021879022e-05
size,NOUN,0.0067673735138182286,12,0.12,0.00048262548262548264
skateboard,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
skier,NOUN,0.0033112582781456954,1,0.01,4.021879021879022e-05
skill,NOUN,0.0038457492598961383,5,0.05,0.00020109395109395108
skilled,ADJ,0.003215434083601286,1,0.01,4.021879021879022e-05
skin,NOUN,0.00516734728827365,10,0.1,0.00040218790218790216
sky,NOUN,0.00434970962907456,4,0.04,0.00016087516087516087
skyhigh,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
slap,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
slaughter,NOUN,0.004310344827586207,1,0.01,4.021879021879022e-05
sleek,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
sleep,NOUN,0.002421253610858296,2,0.02,8.043758043758043e-05
sleeping,NOUN,0.006535947712418301,1,0.01,4.021879021879022e-05
slide,NOUN,0.011936306876100455,5,0.05,0.00020109395109395108
slight,ADJ,0.010638297872340425,1,0.01,4.021879021879022e-05
slim,ADJ,0.0031446540880503146,1,0.01,4.021879021879022e-05
slimmer,ADJ,0.003401360544217687,1,0.01,4.021879021879022e-05
slither,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
slog,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
slogan,NOUN,0.0036501917712691767,3,0.03,0.00012065637065637066
slot,NOUN,0.00904977375565611,2,0.02,8.043758043758043e-05
slow,NOUN,0.003858183334839875,6,0.06,0.00024131274131274132
slowdown,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
sluggishness,NOUN,0.001349527665317139,1,0.01,4.021879021879022e-05
small,ADJ,0.006619517244360468,40,0.4,0.0016087516087516086
smalltown,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
smart,ADJ,0.0022336202747123097,3,0.03,0.00012065637065637066
smartphone,NOUN,0.002548253330634572,2,0.02,8.043758043758043e-05
smelting,NOUN,0.008620689655172414,1,0.01,4.021879021879022e-05
smock,NOUN,0.0026595744680851063,1,0.01,4.021879021879022e-05
smoke,NOUN,0.03213851948866053,13,0.13,0.0005228442728442728
smokefree,NOUN,0.0028328611898017,1,0.01,4.021879021879022e-05
smokescreen,NOUN,0.0014104372355430183,1,0.01,4.021879021879022e-05
smoking,NOUN,0.006580565505687833,5,0.05,0.00020109395109395108
smooth,ADJ,0.005681818181818182,1,0.01,4.021879021879022e-05
smuggling,NOUN,0.0024096385542168677,1,0.01,4.021879021879022e-05
snake,NOUN,0.002631578947368421,1,0.01,4.021879021879022e-05
sneeze,NOUN,0.004464285714285714,1,0.01,4.021879021879022e-05
sober,ADJ,0.005291005291005291,1,0.01,4.021879021879022e-05
sobering,ADJ,0.0028328611898017,1,0.01,4.021879021879022e-05
socalled,ADJ,0.005634886678758359,5,0.05,0.00020109395109395108
social,ADJ,0.009208094920548016,38,0.38,0.0015283140283140282
socialism,NOUN,0.010638297872340425,1,0.01,4.021879021879022e-05
societal,ADJ,0.002005579828393957,2,0.02,8.043758043758043e-05
society,NOUN,0.004331538166587627,17,0.17,0.0006837194337194337
socioeconomic,ADJ,0.006622516556291391,2,0.02,8.043758043758043e-05
soda,NOUN,0.005304380612874477,2,0.02,8.043758043758043e-05
sodium,NOUN,0.0038539553752535496,2,0.02,8.043758043758043e-05
soft,ADJ,0.002812476640262389,4,0.04,0.00016087516087516087
softball,NOUN,0.0008264462809917355,1,0.01,4.021879021879022e-05
software,NOUN,0.0065619995822599735,4,0.04,0.00016087516087516087
soil,NOUN,0.038356164383561646,14,0.14,0.0005630630630630631
soire,NOUN,0.018518518518518517,1,0.01,4.021879021879022e-05
solar,ADJ,0.02564102564102564,2,0.02,8.043758043758043e-05
soldier,NOUN,0.0030621112493451723,4,0.04,0.00016087516087516087
solemn,ADJ,0.0041841004184100415,1,0.01,4.021879021879022e-05
solid,ADJ,0.007936507936507936,1,0.01,4.021879021879022e-05
solidarity,NOUN,0.006430868167202572,2,0.02,8.043758043758043e-05
solution,NOUN,0.00390919010229692,15,0.15,0.0006032818532818533
somali,ADJ,0.009933774834437087,3,0.03,0.00012065637065637066
sometime,NOUN,0.004291845493562232,1,0.01,4.021879021879022e-05
son,NOUN,0.007409959279550159,11,0.11,0.0004424066924066924
song,NOUN,0.049638645872955495,18,0.18,0.0007239382239382239
sophistication,NOUN,0.002890173410404624,1,0.01,4.021879021879022e-05
sophomore,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
soporific,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
sore,ADJ,0.0058823529411764705,1,0.01,4.021879021879022e-05
sorrow,NOUN,0.005681818181818182,1,0.01,4.021879021879022e-05
sorry,ADJ,0.006679229480737018,2,0.02,8.043758043758043e-05
sort,NOUN,0.005896590010859415,8,0.08,0.00032175032175032174
soul,NOUN,0.0020013687293099058,2,0.02,8.043758043758043e-05
sound,NOUN,0.012219357610914168,3,0.03,0.00012065637065637066
soup,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
sour,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
source,NOUN,0.005234204952865901,25,0.25,0.0010054697554697555
south,ADJ,0.002601014997626323,2,0.02,8.043758043758043e-05
southeast,ADJ,0.0032000737296987323,2,0.02,8.043758043758043e-05
southeastern,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
southern,ADJ,0.0038186997786665462,4,0.04,0.00016087516087516087
southward,ADJ,0.0024096385542168677,1,0.01,4.021879021879022e-05
sovereign,ADJ,0.0064516129032258064,1,0.01,4.021879021879022e-05
sovereignty,NOUN,0.007015669515669516,3,0.03,0.00012065637065637066
soviet,ADJ,0.003850321922611079,2,0.02,8.043758043758043e-05
soybean,NOUN,0.004807692307692308,1,0.01,4.021879021879022e-05
spa,NOUN,0.002320185614849188,1,0.01,4.021879021879022e-05
space,NOUN,0.00520148649091256,22,0.22,0.0008848133848133849
spatial,ADJ,0.002070393374741201,1,0.01,4.021879021879022e-05
speak,NOUN,0.003401360544217687,1,0.01,4.021879021879022e-05
speaker,NOUN,0.004011383128021207,6,0.06,0.00024131274131274132
special,NOUN,0.022428048795390995,7,0.07,0.00028153153153153153
specialised,ADJ,0.001349527665317139,1,0.01,4.021879021879022e-05
specialist,NOUN,0.002705367163191832,4,0.04,0.00016087516087516087
speciality,NOUN,0.0014641288433382138,1,0.01,4.021879021879022e-05
specialized,ADJ,0.0014104372355430183,1,0.01,4.021879021879022e-05
specie,NOUN,0.0079728536746855,2,0.02,8.043758043758043e-05
specific,ADJ,0.00371382691157597,4,0.04,0.00016087516087516087
speciman,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
spectacle,NOUN,0.001838235294117647,1,0.01,4.021879021879022e-05
spectacular,ADJ,0.001838235294117647,1,0.01,4.021879021879022e-05
spectrum,NOUN,0.00641964170564024,4,0.04,0.00016087516087516087
speculation,NOUN,0.002631578947368421,1,0.01,4.021879021879022e-05
speculative,ADJ,0.0028328611898017,1,0.01,4.021879021879022e-05
speech,NOUN,0.0028517858876498797,7,0.07,0.00028153153153153153
speed,NOUN,0.003652497229956394,4,0.04,0.00016087516087516087
speedy,ADJ,0.00558659217877095,1,0.01,4.021879021879022e-05
spending,NOUN,0.003561967646855007,5,0.05,0.00020109395109395108
spice,NOUN,0.002881844380403458,1,0.01,4.021879021879022e-05
spin,NOUN,0.0064516129032258064,1,0.01,4.021879021879022e-05
spinal,ADJ,0.0111731843575419,2,0.02,8.043758043758043e-05
spinning,NOUN,0.00283482645931936,2,0.02,8.043758043758043e-05
spinout,NOUN,0.006329113924050633,2,0.02,8.043758043758043e-05
spiral,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
spirit,NOUN,0.001838235294117647,1,0.01,4.021879021879022e-05
spirituality,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
spite,NOUN,0.003955814300641887,2,0.02,8.043758043758043e-05
splash,NOUN,0.0026041666666666665,1,0.01,4.021879021879022e-05
splintering,NOUN,0.010309278350515464,2,0.02,8.043758043758043e-05
spoken,ADJ,0.0008264462809917355,1,0.01,4.021879021879022e-05
spokeperson,NOUN,0.002976190476190476,1,0.01,4.021879021879022e-05
spokesman,NOUN,0.0033204751304229613,4,0.04,0.00016087516087516087
spokeswoman,NOUN,0.010101010101010102,1,0.01,4.021879021879022e-05
spontaneous,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
sporadic,ADJ,0.002890173410404624,1,0.01,4.021879021879022e-05
spot,NOUN,0.0018633276878746643,2,0.02,8.043758043758043e-05
spotlight,NOUN,0.006132756132756133,2,0.02,8.043758043758043e-05
spray,NOUN,0.007295075695218546,10,0.1,0.00040218790218790216
spraying,NOUN,0.00751268781719543,3,0.03,0.00012065637065637066
spread,NOUN,0.004768164806500351,8,0.08,0.00032175032175032174
spreadsheet,NOUN,0.0015924684235147355,2,0.02,8.043758043758043e-05
spring,NOUN,0.0023584905660377358,1,0.01,4.021879021879022e-05
sq,NOUN,0.027842227378190254,12,0.12,0.00048262548262548264
squalid,ADJ,0.002320185614849188,1,0.01,4.021879021879022e-05
stability,NOUN,0.0038794029209621994,2,0.02,8.043758043758043e-05
stable,ADJ,0.0019880715705765406,1,0.01,4.021879021879022e-05
stack,NOUN,0.005291005291005291,1,0.01,4.021879021879022e-05
staff,NOUN,0.003405435283138255,5,0.05,0.00020109395109395108
stage,NOUN,0.008271885433104916,11,0.11,0.0004424066924066924
stake,NOUN,0.0022470908766837267,2,0.02,8.043758043758043e-05
stakeholder,NOUN,0.012149113080058773,4,0.04,0.00016087516087516087
stallholder,NOUN,0.002631578947368421,1,0.01,4.021879021879022e-05
stance,NOUN,0.004459978749367817,3,0.03,0.00012065637065637066
stand,NOUN,0.008333333333333333,1,0.01,4.021879021879022e-05
standard,NOUN,0.0048683972665458895,13,0.13,0.0005228442728442728
staph,NOUN,0.002881844380403458,1,0.01,4.021879021879022e-05
staphylococcal,ADJ,0.002881844380403458,1,0.01,4.021879021879022e-05
star,NOUN,0.0017570149149096518,2,0.02,8.043758043758043e-05
stark,ADJ,0.002569656131343922,2,0.02,8.043758043758043e-05
starker,NOUN,0.006802721088435374,1,0.01,4.021879021879022e-05
start,NOUN,0.004133424965886794,2,0.02,8.043758043758043e-05
starting,NOUN,0.0014641288433382138,1,0.01,4.021879021879022e-05
startling,ADJ,0.003247985826970937,2,0.02,8.043758043758043e-05
startup,NOUN,0.011838834833132268,9,0.09,0.00036196911196911195
starvation,NOUN,0.0019880715705765406,1,0.01,4.021879021879022e-05
state,NOUN,0.007526061784626429,42,0.42,0.0016891891891891893
statefunded,ADJ,0.0014492753623188406,1,0.01,4.021879021879022e-05
stately,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
statement,NOUN,0.005356687508274302,15,0.15,0.0006032818532818533
stateofthe,NOUN,0.004524886877828055,1,0.01,4.021879021879022e-05
staterun,NOUN,0.00397319247398066,2,0.02,8.043758043758043e-05
station,NOUN,0.004874369760958618,5,0.05,0.00020109395109395108
statistic,NOUN,0.003481179904861338,4,0.04,0.00016087516087516087
statistical,ADJ,0.002070393374741201,1,0.01,4.021879021879022e-05
status,NOUN,0.0032304164412574328,3,0.03,0.00012065637065637066
statute,NOUN,0.0023584905660377358,1,0.01,4.021879021879022e-05
stay,NOUN,0.002881844380403458,1,0.01,4.021879021879022e-05
std,NOUN,0.0045662100456621,1,0.01,4.021879021879022e-05
steady,ADJ,0.0014352993021191772,2,0.02,8.043758043758043e-05
steel,NOUN,0.0027567032195026917,3,0.03,0.00012065637065637066
stellar,ADJ,0.01,1,0.01,4.021879021879022e-05
stem,NOUN,0.00196078431372549,1,0.01,4.021879021879022e-05
step,NOUN,0.004122282001239646,8,0.08,0.00032175032175032174
sterility,NOUN,0.002976190476190476,1,0.01,4.021879021879022e-05
stern,ADJ,0.0028004311961004873,2,0.02,8.043758043758043e-05
stevenage,NOUN,0.001349527665317139,1,0.01,4.021879021879022e-05
sti,NOUN,0.0045662100456621,1,0.01,4.021879021879022e-05
stiff,ADJ,0.004329004329004329,2,0.02,8.043758043758043e-05
stigma,NOUN,0.0036258948023653904,2,0.02,8.043758043758043e-05
stock,NOUN,0.0046963121926980505,16,0.16,0.0006435006435006435
stoic,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
stomach,NOUN,0.005401252615028781,3,0.03,0.00012065637065637066
stone,NOUN,0.005698005698005698,2,0.02,8.043758043758043e-05
stop,NOUN,0.008341759352881698,2,0.02,8.043758043758043e-05
stopover,NOUN,0.0021645021645021645,1,0.01,4.021879021879022e-05
storage,NOUN,0.0027397260273972603,1,0.01,4.021879021879022e-05
storefront,NOUN,0.0014064697609001407,1,0.01,4.021879021879022e-05
storm,NOUN,0.0026283035856151686,2,0.02,8.043758043758043e-05
stormy,ADJ,0.0021645021645021645,1,0.01,4.021879021879022e-05
story,NOUN,0.008852373731542306,49,0.49,0.0019707207207207205
strain,NOUN,0.006144525971258425,6,0.06,0.00024131274131274132
strand,NOUN,0.0031446540880503146,1,0.01,4.021879021879022e-05
strange,ADJ,0.0041841004184100415,1,0.01,4.021879021879022e-05
